Drift (%),Base Shear (kN)
0.18720930232558247,346.6960246337749
0.1877906976744197,347.48801388213826
0.18837209302325691,348.2788433504352
0.18895348837209414,349.0690899355745
0.18953488372093136,349.8581862432804
0.19011627906976858,350.64564823610465
0.1906976744186058,351.4320018078501
0.19127906976744302,352.21715674921677
0.19186046511628022,353.0014667788136
0.19244186046511744,353.7848341275939
0.19302325581395466,354.56739517030184
0.19360465116279188,355.3495248180773
0.19418604651162907,356.1306898218515
0.19476744186046632,356.91118229745484
0.19534883720930354,357.6908529889729
0.19593023255814074,358.46990341768094
0.19651162790697796,359.24859299236243
0.19709302325581515,360.02655323077806
0.1976744186046524,360.80411703574543
0.19825581395348962,361.5814914524361
0.19883720930232684,362.35857690418237
0.19941860465116407,363.1350334519459
0.20000000000000126,363.91093529959977
0.2005813953488385,364.68585376366406
0.2011627906976757,365.4599057702104
0.20174418604651292,366.23302683747886
0.20232558139535012,367.0050919109535
0.20290697674418737,367.776340011931
0.2034883720930246,368.5465442214242
0.20406976744186178,369.31577446850395
0.20465116279069903,370.0838321530265
0.20523255813953623,370.85110453449295
0.20581395348837345,371.6175498066153
0.20639534883721064,372.38187250527426
0.2069767441860479,373.14527866524946
0.20755813953488508,373.90764797716133
0.20813953488372233,374.66865735277975
0.20872093023255955,375.42839096676005
0.20930232558139675,376.18585512566835
0.209883720930234,376.9412527162674
0.2104651162790712,377.6958028767606
0.2110465116279084,378.4498471010233
0.2116279069767456,379.2018237020181
0.21220930232558285,379.951991325301
0.21279069767442005,380.70112029510085
0.21337209302325727,381.4491287497589
0.21395348837209446,382.19641732231764
0.2145348837209317,382.943271540712
0.21511627906976893,383.68970631123057
0.21569767441860616,384.435226926947
0.21627906976744338,385.17937438966135
0.21686046511628057,385.92153259903574
0.21744186046511782,386.66299438593853
0.218023255813955,387.4038254497986
0.21860465116279224,388.1434213756786
0.21918604651162943,388.88229003676275
0.21976744186046668,389.6209742573319
0.2203488372093039,390.3591476335307
0.2209302325581411,391.09703390499175
0.22151162790697834,391.8339488759507
0.22209302325581554,392.57043448271287
0.22267441860465276,393.3064240681287
0.22325581395348995,394.04203311708204
0.2238372093023272,394.7773037845964
0.2244186046511644,395.51227489810464
0.22500000000000164,396.24697646839724
0.22558139534883884,396.98123311574165
0.22616279069767606,397.71499693758847
0.2267441860465133,398.4478082714167
0.2273255813953505,399.1795914043072
0.22790697674418772,399.91079947571524
0.22848837209302492,400.6413655675698
0.22906976744186217,401.37082338821455
0.22965116279069936,402.09744243721843
0.23023255813953658,402.8235297343635
0.23081395348837377,403.5491034751689
0.23139534883721102,404.274209695709
0.23197674418604824,404.9987299675224
0.23255813953488547,405.7221764912304
0.2331395348837227,406.4448735704208
0.23372093023255988,407.1657560579187
0.23430232558139713,407.88613376212396
0.23488372093023432,408.60598824498953
0.23546511627907155,409.3252572313222
0.23604651162790874,410.0442466049429
0.236627906976746,410.7624146558279
0.23720930232558318,411.4801101456409
0.2377906976744204,412.1973749768513
0.23837209302325765,412.9143691916189
0.23895348837209485,413.63066920718677
0.23953488372093207,414.346395179971
0.24011627906976926,415.06175675346213
0.2406976744186065,415.77654003679214
