PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.13213213213213212,0.015150902474050479,1.881446889229975e-07,7.632474771630651e-19
0.13413413413413414,0.01881658503132559,3.329392640884343e-07,2.203970935787569e-18
0.13613613613613612,0.023140232947239405,5.77617200779884e-07,6.178552010586045e-18
0.13813813813813813,0.028190418200678326,9.832087004939265e-07,1.6833436044483317e-17
0.14014014014014015,0.03403420310626857,1.6432137927189728e-06,4.4617614574378205e-17
0.14214214214214213,0.04073568689120461,2.6982507174618302e-06,1.1516182112319243e-16
0.14414414414414414,0.04835453831766655,4.3560542772489436e-06,2.8972134434297225e-16
0.14614614614614616,0.056944560797013634,6.918254519785446e-06,7.110575064995444e-16
0.14814814814814814,0.0665523357050073,1.0815560292225282e-05,1.7039078024696868e-15
0.15015015015015015,0.07721598687800592,1.6653130861368628e-05,3.989816056241979e-15
0.15215215215215216,0.08896410475746358,2.5268018356615455e-05,9.136034430187547e-15
0.15415415415415415,0.10181486264910927,3.78005785672294e-05,2.0472862465048043e-14
0.15615615615615616,0.1157753504298078,5.5781651526628926e-05,4.492823940981714e-14
0.15815815815815815,0.13084114315988737,8.123708204953058e-05,9.662090096645303e-14
0.16016016016016016,0.14699611384111805,0.00011681076392562495,2.0375677351547166e-13
0.16216216216216217,0.16421249138530525,0.00016590683663078416,4.2160815713769915e-13
0.16416416416416416,0.18245115707603182,0.00023285093628612545,8.564805374634287e-13
0.16616616616616617,0.20166216571679457,0.0003230695105868867,1.709159398204606e-12
0.16816816816816815,0.22178547150260836,0.0004432851706610259,3.35227206732373e-12
0.17017017017017017,0.24275183360281982,0.0006017249046786437,6.465664257125543e-12
0.17217217217217218,0.2644838726065523,0.0008083367646777182,1.2269329573860132e-11
0.17417417417417416,0.28689724640043324,0.0010750094168982848,2.2917665084182006e-11
0.17617617617617617,0.30990191270343104,0.0014157877829673305,4.2156224775892246e-11
0.1781781781781782,0.3334034453075205,0.0018470769657157502,7.639890086403367e-11
0.18018018018018017,0.3573043719561062,0.0023878258212975574,1.364682068772192e-10
0.18218218218218218,0.3815055035945525,0.003059680976928453,2.4036585838826125e-10
0.1841841841841842,0.40590722728844514,0.003887101860798558,4.1762097230804146e-10
0.18618618618618618,0.43041073825459797,0.004897427454455218,7.160197829187957e-10
0.1881881881881882,0.45491919001489356,0.006120886028368173,1.2118807634940763e-09
